#MV iteative lensing noise curves
# \ell Mask0 Mask1 Mask2
5.594000000000000000e+03 8.935363932861837511e-14 9.164138256433910583e-14 9.936177314460862479e-14
5.595000000000000000e+03 8.943036867539680767e-14 9.171966991217727237e-14 9.944599065598218079e-14
5.596000000000000000e+03 8.950743237145127236e-14 9.179830133151544489e-14 9.953058636245814883e-14
5.597000000000000000e+03 8.958483054131451974e-14 9.187727694292790779e-14 9.961556039152232032e-14
5.598000000000000000e+03 8.966256330914226273e-14 9.195659686680052763e-14 9.970091287047206882e-14
5.599000000000000000e+03 8.974063079915309593e-14 9.203626122339347071e-14 9.978664392635340525e-14
5.600000000000000000e+03 8.981903313518857627e-14 9.211627013265270951e-14 9.987275368602379646e-14
5.601000000000000000e+03 8.989777044102749264e-14 9.219662371446144841e-14 9.995924227608948551e-14
5.602000000000000000e+03 8.997684284026005195e-14 9.227732208845152916e-14 1.000461098229681083e-13
5.603000000000000000e+03 9.005625045622522472e-14 9.235836537400348136e-14 1.001333564528260390e-13
5.604000000000000000e+03 9.013599341219908717e-14 9.243975369049780937e-14 1.002209822915783270e-13
5.605000000000000000e+03 9.021607183120642859e-14 9.252148715681239323e-14 1.003089874650771781e-13
5.606000000000000000e+03 9.029648583608346896e-14 9.260356589195073751e-14 1.003973720987977727e-13
5.607000000000000000e+03 9.037723554954089212e-14 9.268599001453941013e-14 1.004861363180268484e-13
5.608000000000000000e+03 9.045832109410073684e-14 9.276875964301644752e-14 1.005752802478626113e-13
5.609000000000000000e+03 9.053974259215950573e-14 9.285187489575704233e-14 1.006648040131519679e-13
5.610000000000000000e+03 9.062150016573665114e-14 9.293533589075946315e-14 1.007547077385533059e-13
5.611000000000000000e+03 9.070359393691443134e-14 9.301914274595903376e-14 1.008449915485365446e-13
5.612000000000000000e+03 9.078602402746101179e-14 9.310329557910268537e-14 1.009356555672573971e-13
5.613000000000000000e+03 9.086879055901883241e-14 9.318779450762315533e-14 1.010266999187459516e-13
5.614000000000000000e+03 9.095189344255518342e-14 9.327263943274874743e-14 1.011181244888995619e-13
5.615000000000000000e+03 9.103533174614801012e-14 9.335782939019901420e-14 1.012099282119015245e-13
5.616000000000000000e+03 9.111910432556642134e-14 9.344336319760418931e-14 1.013021097820430773e-13
5.617000000000000000e+03 9.120321003463178415e-14 9.352923967077226296e-14 1.013946678912278728e-13
5.618000000000000000e+03 9.128764772509196051e-14 9.361545762318657218e-14 1.014876012292861215e-13
5.619000000000000000e+03 9.137241624680988920e-14 9.370201586638262389e-14 1.015809084837232295e-13
5.620000000000000000e+03 9.145751444770070413e-14 9.378891321001091347e-14 1.016745883396570424e-13
5.621000000000000000e+03 9.154294117354325342e-14 9.387614846139725791e-14 1.017686394801318631e-13
5.622000000000000000e+03 9.162869526823147460e-14 9.396372042610809976e-14 1.018630605858044848e-13
5.623000000000000000e+03 9.171477557371144988e-14 9.405162790738515270e-14 1.019578503351953644e-13
5.624000000000000000e+03 9.180118092991870112e-14 9.413986970658513149e-14 1.020530074045001795e-13
5.625000000000000000e+03 9.188791017471527032e-14 9.422844462299134673e-14 1.021485304675270094e-13
5.626000000000000000e+03 9.197496214401540727e-14 9.431735145387646038e-14 1.022444181960733357e-13
5.627000000000000000e+03 9.206233567191123187e-14 9.440658899431400474e-14 1.023406692593604849e-13
5.628000000000000000e+03 9.215002959023296632e-14 9.449615603749261418e-14 1.024372823246620294e-13
5.629000000000000000e+03 9.223804272898865248e-14 9.458605137440175558e-14 1.025342560568010745e-13
5.630000000000000000e+03 9.232637391617573402e-14 9.467627379408311620e-14 1.026315891182759712e-13
5.631000000000000000e+03 9.241502197784387500e-14 9.476682208344211008e-14 1.027292801695116540e-13
5.632000000000000000e+03 9.250398573784360982e-14 9.485769502743637169e-14 1.028273278684825270e-13
5.633000000000000000e+03 9.259326401832905595e-14 9.494889140882440583e-14 1.029257308709639407e-13
5.634000000000000000e+03 9.268285563925511283e-14 9.504041000841695031e-14 1.030244878304692593e-13
5.635000000000000000e+03 9.277275941862901390e-14 9.513224960488843188e-14 1.031235973981871307e-13
5.636000000000000000e+03 9.286297417244730605e-14 9.522440897496548507e-14 1.032230582231698665e-13
5.637000000000000000e+03 9.295349871475876919e-14 9.531688689311284667e-14 1.033228689519565308e-13
5.638000000000000000e+03 9.304433185760155979e-14 9.540968213191024195e-14 1.034230282290126823e-13
5.639000000000000000e+03 9.313547241094035444e-14 9.550279346180116083e-14 1.035235346964163703e-13
5.640000000000000000e+03 9.322691918291773777e-14 9.559621965121845720e-14 1.036243869939835947e-13
5.641000000000000000e+03 9.331867097941438404e-14 9.568995946645867388e-14 1.037255837593313269e-13
5.642000000000000000e+03 9.341072660448874932e-14 9.578401167174491168e-14 1.038271236276888393e-13
5.643000000000000000e+03 9.350308486025156057e-14 9.587837502928968586e-14 1.039290052320863630e-13
5.644000000000000000e+03 9.359574454661447818e-14 9.597304829923205702e-14 1.040312272031664934e-13
5.645000000000000000e+03 9.368870446160408795e-14 9.606803023957473688e-14 1.041337881693727340e-13
5.646000000000000000e+03 9.378196340129929700e-14 9.616331960637277111e-14 1.042366867568237079e-13
5.647000000000000000e+03 9.387552015957981972e-14 9.625891515341909309e-14 1.043399215893762667e-13
5.648000000000000000e+03 9.396937352850329114e-14 9.635481563268469569e-14 1.044434912886251247e-13
5.649000000000000000e+03 9.406352229805391691e-14 9.645101979375280971e-14 1.045473944737775620e-13
5.650000000000000000e+03 9.415796525614238493e-14 9.654752638451029948e-14 1.046516297618415904e-13
5.651000000000000000e+03 9.425270118879447256e-14 9.664433415039353704e-14 1.047561957675005685e-13
5.652000000000000000e+03 9.434772887989964609e-14 9.674144183495395863e-14 1.048610911031129871e-13
5.653000000000000000e+03 9.444304687201027155e-14 9.683884793072974501e-14 1.049663140994250127e-13
5.654000000000000000e+03 9.453865274710530793e-14 9.693654993104414515e-14 1.050718619669537141e-13
5.655000000000000000e+03 9.463454384387875862e-14 9.703454507625928458e-14 1.051777316322161369e-13
5.656000000000000000e+03 9.473071749694062468e-14 9.713283060252766196e-14 1.052839200170798183e-13
5.657000000000000000e+03 9.482717103687959719e-14 9.723140374191763481e-14 1.053904240388255428e-13
5.658000000000000000e+03 9.492390179013753372e-14 9.733026172209935184e-14 1.054972406100845737e-13
5.659000000000000000e+03 9.502090707932345021e-14 9.742940176672170229e-14 1.056043666387128777e-13
5.660000000000000000e+03 9.511818422283674835e-14 9.752882109509822307e-14 1.057117990279169634e-13
5.661000000000000000e+03 9.521573053492984487e-14 9.762851692239550395e-14 1.058195346761908360e-13
5.662000000000000000e+03 9.531354332595958465e-14 9.772848645957044475e-14 1.059275704775047430e-13
5.663000000000000000e+03 9.541161990219879760e-14 9.782872691330733580e-14 1.060359033209907535e-13
5.664000000000000000e+03 9.550995756577337915e-14 9.792923548626924580e-14 1.061445300910686221e-13
5.665000000000000000e+03 9.560855361478795264e-14 9.803000937659534704e-14 1.062534476675713507e-13
5.666000000000000000e+03 9.570740534326311379e-14 9.813104577852923996e-14 1.063626529256195764e-13
5.667000000000000000e+03 9.580651004113538033e-14 9.823234188185348503e-14 1.064721427356215085e-13
5.668000000000000000e+03 9.590586499438285426e-14 9.833389487226652678e-14 1.065819139632730041e-13
5.669000000000000000e+03 9.600546748483675361e-14 9.843570193119430122e-14 1.066919634696203236e-13
5.670000000000000000e+03 9.610531479011853071e-14 9.853776023591575940e-14 1.068022881109345570e-13
5.671000000000000000e+03 9.620540418401689723e-14 9.864006695931170668e-14 1.069128847389000410e-13
5.672000000000000000e+03 9.630573293604805631e-14 9.874261927024166367e-14 1.070237502003630224e-13
5.673000000000000000e+03 9.640629831176974494e-14 9.884541433316694225e-14 1.071348813375202774e-13
5.674000000000000000e+03 9.650709757259281610e-14 9.894844930846476358e-14 1.072462749879817915e-13
5.675000000000000000e+03 9.660812797584404470e-14 9.905172135211414006e-14 1.073579279843938356e-13
5.676000000000000000e+03 9.670938677482897144e-14 9.915522761600999341e-14 1.074698371549416656e-13
5.677000000000000000e+03 9.681087121864340916e-14 9.925896524777471156e-14 1.075819993229095909e-13
5.678000000000000000e+03 9.691257855242476768e-14 9.936293139069522914e-14 1.076944113069324252e-13
5.679000000000000000e+03 9.701450601710069112e-14 9.946712318397447846e-14 1.078070699210582040e-13
5.680000000000000000e+03 9.711665084964048366e-14 9.957153776241709469e-14 1.079199719743712608e-13
5.681000000000000000e+03 9.721901028280363333e-14 9.967617225674369804e-14 1.080331142713692519e-13
5.682000000000000000e+03 9.732158154526561317e-14 9.978102379321381827e-14 1.081464936119001991e-13
5.683000000000000000e+03 9.742436186168063676e-14 9.988608949406576353e-14 1.082601067909113037e-13
5.684000000000000000e+03 9.752734845255602106e-14 9.999136647713958268e-14 1.083739505987001577e-13
5.685000000000000000e+03 9.763053853418934257e-14 1.000968518561284406e-13 1.084880218208519885e-13
5.686000000000000000e+03 9.773392931898261856e-14 1.002025427403901119e-13 1.086023172382396712e-13
5.687000000000000000e+03 9.783751801512811324e-14 1.003084362350726562e-13 1.087168336268979655e-13
5.688000000000000000e+03 9.794130182667120680e-14 1.004145294409886668e-13 1.088315677582749414e-13
5.689000000000000000e+03 9.804527795351034496e-14 1.005208194547410600e-13 1.089465163989177726e-13
5.690000000000000000e+03 9.814944359164843943e-14 1.006273033687858427e-13 1.090616763107869052e-13
5.691000000000000000e+03 9.825379593275299910e-14 1.007339782711179693e-13 1.091770442509419145e-13
5.692000000000000000e+03 9.835833187550654793e-14 1.008408409461287986e-13 1.092926166333176188e-13
5.693000000000000000e+03 9.846304715808736388e-14 1.009478869749170096e-13 1.094083885119790429e-13
5.694000000000000000e+03 9.856793722348959775e-14 1.010551116327157123e-13 1.095243545951646756e-13
5.695000000000000000e+03 9.867299750785880024e-14 1.011625101878465477e-13 1.096405095835731992e-13
5.696000000000000000e+03 9.877822344105732698e-14 1.012700779017824807e-13 1.097568481701121778e-13
5.697000000000000000e+03 9.888361044628727567e-14 1.013778100292735010e-13 1.098733650403377489e-13
5.698000000000000000e+03 9.898915394015351915e-14 1.014857018182836777e-13 1.099900548718265393e-13
5.699000000000000000e+03 9.909484933272630948e-14 1.015937485098028428e-13 1.101069123349294114e-13
5.700000000000000000e+03 9.920069202754149245e-14 1.017019453382234268e-13 1.102239320920176032e-13
5.701000000000000000e+03 9.930667742141178685e-14 1.018102875310263530e-13 1.103411087981110653e-13
5.702000000000000000e+03 9.941280090480398617e-14 1.019187703087810506e-13 1.104584371004385538e-13
5.703000000000000000e+03 9.951905786133618285e-14 1.020273888853967916e-13 1.105759116386261876e-13
5.704000000000000000e+03 9.962544366821761187e-14 1.021361384678712906e-13 1.106935270446346166e-13
5.705000000000000000e+03 9.973195369612301363e-14 1.022450142564165186e-13 1.108112779428846343e-13
5.706000000000000000e+03 9.983858330887844007e-14 1.023540114443328637e-13 1.109291589500687086e-13
5.707000000000000000e+03 9.994532786402676072e-14 1.024631252181348569e-13 1.110471646752767332e-13
5.708000000000000000e+03 1.000521827122621693e-13 1.025723507575512730e-13 1.111652897198073700e-13
5.709000000000000000e+03 1.001591431978700272e-13 1.026816832353364728e-13 1.112835286775451365e-13
5.710000000000000000e+03 1.002662046583498261e-13 1.027911178176475290e-13 1.114018761344577697e-13
5.711000000000000000e+03 1.003733624247922634e-13 1.029006496634786197e-13 1.115203266690359809e-13
5.712000000000000000e+03 1.004806118215021411e-13 1.030102739252266601e-13 1.116388748521050125e-13
5.713000000000000000e+03 1.005879481663125981e-13 1.031199857483141769e-13 1.117575152466361324e-13
5.714000000000000000e+03 1.006953667703337597e-13 1.032297802713150083e-13 1.118762424081235951e-13
5.715000000000000000e+03 1.008028629382041005e-13 1.033396526260171856e-13 1.119950508842705368e-13
5.716000000000000000e+03 1.009104319677133814e-13 1.034495979372344400e-13 1.121139352151773933e-13
5.717000000000000000e+03 1.010180691502425436e-13 1.035596113230574007e-13 1.122328899332163253e-13
5.718000000000000000e+03 1.011257697704495025e-13 1.036696878946024221e-13 1.123519095630940252e-13
5.719000000000000000e+03 1.012335291063948222e-13 1.037798227560743514e-13 1.124709886217887591e-13
5.720000000000000000e+03 1.013413424294789480e-13 1.038900110050178787e-13 1.125901216186762945e-13
5.721000000000000000e+03 1.014492050045048980e-13 1.040002477318147995e-13 1.127093030552782851e-13
5.722000000000000000e+03 1.015571120895527151e-13 1.041105280201867648e-13 1.128285274256394473e-13
5.723000000000000000e+03 1.016650589362308166e-13 1.042208469468811252e-13 1.129477892158248982e-13
5.724000000000000000e+03 1.017730407893616741e-13 1.043311995818593489e-13 1.130670829044854847e-13
5.725000000000000000e+03 1.018810528871076654e-13 1.044415809879829288e-13 1.131864029623553612e-13
5.726000000000000000e+03 1.019890904610966231e-13 1.045519862213903064e-13 1.133057438525030871e-13
5.727000000000000000e+03 1.020971487362334044e-13 1.046624103313713106e-13 1.134251000302689979e-13
5.728000000000000000e+03 1.022052229307626085e-13 1.047728483601785630e-13 1.135444659434535467e-13
5.729000000000000000e+03 1.023133082563315845e-13 1.048832953432160473e-13 1.136638360318147562e-13
5.730000000000000000e+03 1.024213999178017990e-13 1.049937463089761770e-13 1.137832047276964167e-13
5.731000000000000000e+03 1.025294937839789063e-13 1.051041969749027090e-13 1.139025672298653314e-13
5.732000000000000000e+03 1.026375884006196634e-13 1.052146458365497467e-13 1.140219218293579233e-13
5.733000000000000000e+03 1.027456829823887547e-13 1.053250920838262320e-13 1.141412675897282665e-13
5.734000000000000000e+03 1.028537767428826587e-13 1.054355349053844072e-13 1.142606035733994232e-13
5.735000000000000000e+03 1.029618688947554873e-13 1.055459734889969284e-13 1.143799288414750510e-13
5.736000000000000000e+03 1.030699586494046270e-13 1.056564070211797900e-13 1.144992424537392515e-13
5.737000000000000000e+03 1.031780452174735029e-13 1.057668346874436746e-13 1.146185434688452657e-13
5.738000000000000000e+03 1.032861278082232540e-13 1.058772556722311474e-13 1.147378309440639223e-13
5.739000000000000000e+03 1.033942056300981756e-13 1.059876691588537486e-13 1.148571039355979447e-13
5.740000000000000000e+03 1.035022778904116269e-13 1.060980743294921077e-13 1.149763614982049895e-13
5.741000000000000000e+03 1.036103437953459804e-13 1.062084703653843483e-13 1.150956026855744568e-13
5.742000000000000000e+03 1.037184025501411028e-13 1.063188564465119450e-13 1.152148265499507302e-13
5.743000000000000000e+03 1.038264533589059246e-13 1.064292317519767483e-13 1.153340321423842744e-13
5.744000000000000000e+03 1.039344954247440646e-13 1.065395954594982718e-13 1.154532185127947189e-13
5.745000000000000000e+03 1.040425279496281547e-13 1.066499467459792615e-13 1.155723847097192301e-13
5.746000000000000000e+03 1.041505501345883466e-13 1.067602847871286458e-13 1.156915297804384768e-13
5.747000000000000000e+03 1.042585611794609611e-13 1.068706087575243406e-13 1.158106527710392343e-13
5.748000000000000000e+03 1.043665602831399271e-13 1.069809178307390263e-13 1.159297527263516792e-13
5.749000000000000000e+03 1.044745466433252797e-13 1.070912111791514894e-13 1.160488286898237016e-13
5.750000000000000000e+03 1.045825194568374299e-13 1.072014879741980989e-13 1.161678797038349608e-13
5.751000000000000000e+03 1.046904779193030342e-13 1.073117473860585749e-13 1.162869048093201497e-13
5.752000000000000000e+03 1.047984212253433612e-13 1.074219885838444819e-13 1.164059030460828232e-13
5.753000000000000000e+03 1.049063485683859250e-13 1.075322107357877730e-13 1.165248734526699880e-13
